PassengerId,Survived,Pclass,Nametitle_0,Nametitle_1,Nametitle_2,Nametitle_3,Nametitle_4,Lastname_0,Lastname_1,Lastname_2,Lastname_3,Lastname_4,Lastname_5,Lastname_6,Lastname_7,Lastname_8,Lastname_9,Sex_0,Age,SibSp,Parch,Ticketcode_0,Ticketcode_1,Ticketcode_2,Ticketcode_3,Ticketcode_4,Ticketcode_5,Fare,Cabin_0,Cabin_1,Cabin_2,Cabin_3,Cabin_4,Cabin_5,Cabin_6,Cabin_7,Embarked_0,Embarked_1
127,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
128,1,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,-0.456496891419,-0.478903728509,-0.444829492449,0,1,0,1,0,0,-0.505495669223,0,0,0,0,0,0,0,0,0,0
129,1,0.841594769186,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,2.20610751487e-15,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.21139188722,0,0,0,1,1,0,0,0,0,1
130,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1.17353376967,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.508717617651,0,0,0,0,0,0,0,0,0,0
131,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0.24208767762,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,1
132,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,-0.766978922103,-0.478903728509,-0.444829492449,0,1,0,1,0,1,-0.507268030776,0,0,0,0,0,0,0,0,0,0
133,0,0.841594769186,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1.32877478501,0.481103898778,-0.444829492449,0,0,0,1,0,1,-0.363275734473,0,0,0,0,0,0,0,0,0,0
134,1,-0.351956208999,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,-0.0683943530642,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
135,0,-0.351956208999,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,-0.378876383748,-0.478903728509,-0.444829492449,0,0,0,1,1,0,-0.392267471984,0,0,0,0,0,0,0,0,0,0
136,0,-0.351956208999,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.53411739909,-0.478903728509,-0.444829492449,0,1,0,1,1,0,-0.352726607584,0,0,0,0,0,0,0,0,0,1
137,1,-1.54550718718,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,-0.844599429774,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.135530174068,0,0,0,1,1,0,0,1,0,0
138,0,-1.54550718718,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.552569708304,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.382778310798,0,0,0,0,0,0,1,0,0,0
139,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-1.07746095279,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.465390432333,0,0,0,0,0,0,0,0,0,0
140,0,-1.54550718718,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,0,1,0.887234543482,0,0,0,1,1,0,1,0,0,1
141,0,0.841594769186,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.20610751487e-15,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.348861042583,0,0,0,0,0,0,0,0,0,1
142,1,0.841594769186,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,0,0
143,1,0.841594769186,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-0.456496891419,0.481103898778,-0.444829492449,0,0,0,0,1,0,-0.337183170714,0,0,0,0,0,0,0,0,0,0
144,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.513066378278,0,0,0,0,0,0,0,0,1,0
145,0,-0.351956208999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.922219937445,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.421259209494,0,0,0,0,0,0,0,0,0,0
146,0,-0.351956208999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.844599429774,0.481103898778,0.71049155044,0,0,0,1,1,0,0.0667683719333,0,0,0,0,0,0,0,0,0,0
147,1,0.841594769186,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-0.223635368406,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.492853338885,0,0,0,0,0,0,0,0,0,0
148,0,0.841594769186,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,-1.62080450648,1.44111152607,1.86581259333,0,0,1,1,1,1,0.0208647875416,0,0,0,0,0,0,0,0,0,0
149,0,-0.351956208999,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.513759454468,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.141005746892,0,0,0,1,1,0,1,1,0,0
150,0,-0.351956208999,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0.940672246659,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
151,0,-0.351956208999,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1.6392568157,-0.478903728509,-0.444829492449,0,1,0,1,1,1,-0.401448188862,0,0,0,0,0,0,0,0,0,0
152,1,-1.54550718718,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,-0.611737906761,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.643703948393,0,0,0,1,1,1,0,0,0,0
153,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.98854910022,-0.478903728509,-0.444829492449,0,1,1,0,0,0,-0.487940205769,0,0,0,0,0,0,0,0,0,0
154,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.824241485153,-0.478903728509,1.86581259333,0,0,0,1,0,1,-0.363275734473,0,0,0,0,0,0,0,0,0,0
155,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,1,1,0,0,1,-0.502194476711,0,0,0,0,0,0,0,0,0,0
156,0,-1.54550718718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6392568157,-0.478903728509,0.71049155044,0,0,0,0,0,1,0.542797239597,0,0,0,0,0,0,0,0,0,1
157,1,0.841594769186,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,-1.07746095279,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.494061327948,0,0,0,0,0,0,0,0,1,0
158,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0.00922615460683,-0.478903728509,-0.444829492449,0,1,0,0,0,0,-0.487940205769,0,0,0,0,0,0,0,0,0,0
159,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.476101912952,0,0,0,0,0,0,0,0,0,0
160,0,0.841594769186,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2.20610751487e-15,7.20115728979,1.86581259333,0,1,1,0,1,0,0.700721032164,0,0,0,0,0,0,0,0,0,0
161,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.095913262,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.332351214462,0,0,0,0,0,0,0,0,0,0
162,1,-0.351956208999,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0.785431231317,-0.478903728509,-0.444829492449,0,0,0,1,1,0,-0.339115953214,0,0,0,0,0,0,0,0,0,0
163,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,-0.301255876077,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493255357646,0,0,0,0,0,0,0,0,0,0
164,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,-0.999840445116,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.476101912952,0,0,0,0,0,0,0,0,0,0
165,0,0.841594769186,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,-2.24176856785,3.36112678064,0.71049155044,0,0,0,0,1,1,0.123543857892,0,0,0,0,0,0,0,0,0,0
166,1,0.841594769186,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,-1.62080450648,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.246825588806,0,0,0,0,0,0,0,0,0,0
167,1,-1.54550718718,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2.20610751487e-15,-0.478903728509,0.71049155044,0,0,0,0,1,1,0.419501178312,0,0,0,1,1,1,0,1,0,0
168,0,0.841594769186,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1.17353376967,0.481103898778,4.17645467911,0,0,0,0,1,1,-0.104282879379,0,0,0,0,0,0,0,0,0,0
169,0,-1.54550718718,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,0,1,-0.142455333768,0,0,0,0,0,0,0,0,0,0
170,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.448411738957,0,0,0,0,0,0,0,0,0,0
171,0,-1.54550718718,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2.41546189241,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.00395294066047,0,0,0,1,1,1,1,0,0,0
172,0,0.841594769186,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,-2.00890704484,3.36112678064,0.71049155044,0,0,0,0,1,1,-0.0806062937453,0,0,0,0,0,0,0,0,1,0
173,1,0.841594769186,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2.24176856785,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.428346722924,0,0,0,0,0,0,0,0,0,0
174,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-0.689358414432,-0.478903728509,-0.444829492449,0,1,0,0,1,0,-0.490356183895,0,0,0,0,0,0,0,0,0,0
175,0,-1.54550718718,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2.02735935405,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.0502461462243,0,0,0,1,1,1,1,1,0,1
176,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,-0.922219937445,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.491724593905,0,0,0,0,0,0,0,0,0,0
177,0,0.841594769186,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,2.20610751487e-15,2.40111915335,0.71049155044,0,0,0,0,1,1,-0.151313275969,0,0,0,0,0,0,0,0,0,0
178,0,-1.54550718718,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1.56163630803,-0.478903728509,-0.444829492449,0,0,0,0,0,1,-0.0885790215607,0,0,1,0,0,0,0,0,0,1
179,0,-0.351956208999,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
180,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.474949200633,-0.478903728509,-0.444829492449,0,1,1,0,1,1,-0.643529197075,0,0,0,0,0,0,0,0,0,0
181,0,0.841594769186,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2.20610751487e-15,7.20115728979,1.86581259333,0,1,1,0,1,0,0.700721032164,0,0,0,0,0,0,0,0,0,0
182,0,-0.351956208999,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,1,0,1,1,0,-0.352645430719,0,0,0,0,0,0,0,0,0,1
183,0,0.841594769186,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,-1.62080450648,3.36112678064,1.86581259333,0,0,0,0,1,1,-0.0368770896669,0,0,0,0,0,0,0,0,0,0
184,1,-0.351956208999,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,-2.24176856785,1.44111152607,0.71049155044,0,0,0,0,1,1,0.110255978199,0,0,1,0,0,0,0,1,0,0
185,1,0.841594769186,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,-2.00890704484,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.217833851295,0,0,0,0,0,0,0,0,0,0
186,0,-1.54550718718,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.322862053277,0,0,1,0,0,0,1,0,0,0
187,1,0.841594769186,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.343947909466,0,0,0,0,0,0,0,0,1,0
188,1,-1.54550718718,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.17353376967,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.130375443138,0,0,0,0,0,0,0,0,0,0
189,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.785431231317,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.343947909466,0,0,0,0,0,0,0,0,1,0
190,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.474949200633,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
191,1,-0.351956208999,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0.164467169949,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
192,0,-0.351956208999,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
193,1,0.841594769186,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,-0.844599429774,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.491724593905,0,0,0,0,0,0,0,0,0,0
194,1,-0.351956208999,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,-2.08652755251,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.141005746892,0,0,0,1,1,0,1,1,0,0
195,1,-1.54550718718,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1.095913262,-0.478903728509,-0.444829492449,0,0,0,0,0,1,-0.10774642562,0,0,1,0,0,0,1,1,0,1
196,1,-1.54550718718,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,2.1826003694,-0.478903728509,-0.444829492449,0,0,0,0,0,1,2.18839918522,0,0,1,0,0,1,0,0,0,1
197,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
198,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0.940672246659,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.481094290151,0,0,0,0,0,0,0,0,0,0
199,1,0.841594769186,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
200,0,-0.351956208999,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
201,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,-0.146014860735,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.459914859508,0,0,0,0,0,0,0,0,0,0
202,0,0.841594769186,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.20610751487e-15,7.20115728979,1.86581259333,0,1,1,0,1,0,0.700721032164,0,0,0,0,0,0,0,0,0,0
203,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.319708185291,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.517979511395,0,0,0,0,0,0,0,0,0,0
204,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1.21234402351,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.5038856614,0,0,0,0,0,0,0,0,0,1
205,1,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,-0.922219937445,-0.478903728509,-0.444829492449,0,0,0,0,0,0,-0.487940205769,0,0,0,0,0,0,0,0,0,0
206,0,0.841594769186,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,-2.16414806018,-0.478903728509,0.71049155044,0,0,0,0,1,1,-0.441311827939,0,0,0,0,0,1,0,0,0,0
207,0,0.841594769186,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.164467169949,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.337183170714,0,0,0,0,0,0,0,0,0,0
208,1,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,-0.301255876077,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.280407684756,0,0,0,0,0,0,0,0,0,1
209,1,0.841594769186,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,-1.07746095279,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
210,1,-1.54550718718,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.785431231317,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.0443666218571,0,0,1,0,0,1,0,1,0,1
211,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,-0.456496891419,-0.478903728509,-0.444829492449,0,1,0,1,0,1,-0.507268030776,0,0,0,0,0,0,0,0,0,0
212,1,-0.351956208999,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0.397328692962,-0.478903728509,-0.444829492449,0,1,1,1,0,0,-0.237644871928,0,0,0,0,0,0,0,0,0,0
213,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,0,0,0,-0.503402465774,0,0,0,0,0,0,0,0,0,0
214,0,-0.351956208999,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
215,0,0.841594769186,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.493738553271,0,0,0,0,0,0,0,0,1,0
216,1,-1.54550718718,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0.0868466622778,0.481103898778,-0.444829492449,0,0,0,0,1,1,1.5458301806,0,0,1,0,0,1,1,0,0,1
217,1,0.841594769186,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,-0.223635368406,-0.478903728509,-0.444829492449,0,0,0,0,1,0,-0.490356183895,0,0,0,0,0,0,0,0,0,0
218,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.940672246659,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.121677921885,0,0,0,0,0,0,0,0,0,0
219,1,-1.54550718718,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0.164467169949,-0.478903728509,-0.444829492449,0,0,0,0,1,1,0.831023430014,0,0,1,0,0,1,1,1,0,1
220,0,-0.351956208999,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.00922615460683,-0.478903728509,-0.444829492449,0,1,1,1,0,1,-0.440587034501,0,0,0,0,0,0,0,0,0,0
221,1,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-1.07746095279,-0.478903728509,-0.444829492449,0,1,0,0,0,0,-0.487940205769,0,0,0,0,0,0,0,0,0,0
222,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,-0.223635368406,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
223,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.6392568157,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.487940205769,0,0,0,0,0,0,0,0,0,0
224,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.490920556385,0,0,0,0,0,0,0,0,0,0
225,1,-1.54550718718,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.630190215975,0.481103898778,-0.444829492449,0,0,0,0,1,1,1.09597505356,0,0,1,0,1,0,0,0,0,0
226,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,-0.611737906761,-0.478903728509,-0.444829492449,0,0,0,1,0,0,-0.46281403326,0,0,0,0,0,0,0,0,0,0
227,1,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.844599429774,-0.478903728509,-0.444829492449,0,1,1,1,1,0,-0.440587034501,0,0,0,0,0,0,0,0,0,0
228,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.728168668268,-0.478903728509,-0.444829492449,0,0,0,0,0,0,-0.503402465774,0,0,0,0,0,0,0,0,0,0
229,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.922219937445,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.392267471984,0,0,0,0,0,0,0,0,0,0
230,0,0.841594769186,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,2.20610751487e-15,2.40111915335,0.71049155044,0,0,0,0,1,1,-0.151313275969,0,0,0,0,0,0,0,0,0,0
231,1,-1.54550718718,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.397328692962,0.481103898778,-0.444829492449,0,0,0,0,1,1,0.969860995387,0,0,0,0,1,1,1,0,0,0
232,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,-0.0683943530642,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493255357646,0,0,0,0,0,0,0,0,0,0
233,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2.26022087707,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.38260355948,0,0,0,0,0,0,0,0,0,0
234,1,0.841594769186,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,-1.93128653717,3.36112678064,1.86581259333,0,0,0,0,1,1,-0.0368770896669,0,0,0,0,0,0,0,0,0,0
235,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,-0.456496891419,-0.478903728509,-0.444829492449,0,0,0,1,1,0,-0.440587034501,0,0,0,0,0,0,0,0,0,0
236,0,0.841594769186,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,1,1,1,1,-0.497604118272,0,0,0,0,0,0,0,0,0,0
237,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1.095913262,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
238,1,-0.351956208999,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,-1.69842501416,-0.478903728509,1.86581259333,0,0,0,1,1,0,-0.136173790641,0,0,0,0,0,0,0,0,0,0
239,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.844599429774,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.440587034501,0,0,0,0,0,0,0,0,0,0
240,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0.24208767762,-0.478903728509,-0.444829492449,0,1,1,1,1,1,-0.406280145114,0,0,0,0,0,0,0,0,0,0
241,0,0.841594769186,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.364160948859,0,0,0,0,0,0,0,0,0,1
242,1,0.841594769186,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,2.20610751487e-15,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.343947909466,0,0,0,0,0,0,0,0,1,0
243,0,-0.351956208999,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,-0.0683943530642,-0.478903728509,-0.444829492449,0,0,1,1,1,1,-0.440587034501,0,0,0,0,0,0,0,0,0,0
244,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.611737906761,-0.478903728509,-0.444829492449,0,1,0,0,1,0,-0.5058184439,0,0,0,0,0,0,0,0,0,0
245,0,0.841594769186,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.00922615460683,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.5038856614,0,0,0,0,0,0,0,0,0,1
246,0,-1.54550718718,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1.095913262,1.44111152607,-0.444829492449,0,0,0,0,1,1,1.09597505356,0,0,1,0,1,0,0,1,1,0
247,0,0.841594769186,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,-0.378876383748,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.493255357646,0,0,0,0,0,0,0,0,0,0
248,1,-0.351956208999,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,-0.456496891419,-0.478903728509,1.86581259333,0,0,0,0,1,1,-0.363275734473,0,0,0,0,0,0,0,0,0,0
249,1,-1.54550718718,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0.552569708304,0.481103898778,0.71049155044,0,0,0,0,1,1,0.37222918391,0,0,1,0,1,0,1,0,0,0
250,0,-0.351956208999,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1.87211833871,0.481103898778,-0.444829492449,0,0,0,0,1,1,-0.141005746892,0,0,0,0,0,0,0,0,0,0
251,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2.20610751487e-15,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.503402465774,0,0,0,0,0,0,0,0,0,0
252,0,0.841594769186,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,-0.0683943530642,0.481103898778,0.71049155044,0,0,0,0,1,1,-0.441311827939,0,0,0,0,0,1,0,0,0,0
253,0,-1.54550718718,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,2.49308240008,-0.478903728509,-0.444829492449,0,0,0,0,1,1,-0.130375443138,0,0,1,0,1,0,1,1,0,0
254,0,0.841594769186,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0.00922615460683,0.481103898778,-0.444829492449,0,0,0,1,0,1,-0.332351214462,0,0,0,0,0,0,0,0,0,0
